time,mean number of programs,standard deviation
0.10495932305582277,17424.819496387598,599.6895427846056
0.1054442793526169,17503.518818353205,603.0671789600968
0.105931476351837,17586.778463673854,601.9291238098981
0.10642092440647241,17666.881881574616,605.2719091718055
0.10691263391734761,17751.774535481334,608.5163633542738
0.10740661533334334,17833.194557337352,612.3905735382452
0.10790287915161842,17904.168044240123,611.3134646871684
0.10840143591783309,17974.47080021407,616.0994323087044
0.108902296226373,18053.70754635003,622.9559866126294
0.10940547072057424,18141.032228984546,633.9963307424695
0.10991097009294973,18226.602682588837,640.541990152716
0.11041880508541607,18300.111147053307,652.2848724395017
0.11092898648952228,18386.517521326205,654.3518950236106
0.11144152514667875,18475.38624184544,665.8859641458697
0.11195643194838782,18569.458784348717,670.3715040323934
0.1124737178364752,18659.03987419227,675.1168586242023
0.11299339380332223,18748.774803079315,676.0032735572428
0.1135154708920999,18835.215674908504,678.6183805565737
0.11403996019700324,18916.99980323963,686.937241516849
0.11456687286348714,18994.239766785657,695.5278378749048
0.11509622008850323,19065.73076675979,707.5775891945942
0.1156280131207376,19160.05985813078,719.8143223895328
0.11616226326085019,19256.056571506302,723.8066384132497
0.11669898186171469,19347.058747042745,728.6016486278946
0.11723818032865986,19444.92699907665,730.1596284255476
0.11777987011971193,19540.775459137654,720.7159668968726
0.11832406274583786,19647.316798035896,722.03590732092
0.11887076977119033,19741.83621054535,727.7301337091657
0.11942000281335319,19824.283992505392,736.1530557132214
0.11997177354358843,19918.50454016028,740.6881432487312
0.12052609368708427,20018.863036719395,749.0800845685217
0.121082975023204,20117.544624514772,751.3762466434899
0.1216424293857368,20218.219671656556,751.9467145283376
0.12220446866314881,20319.13851748516,748.1410327612473
0.12276910479883592,20408.67732407166,766.985320766503
0.1233363497913776,20505.307980443766,777.2805987989353
0.12390621569479163,20596.105504503153,778.6920658305596
0.12447871461879062,20696.803068883262,780.2848546856727
0.12505385872903907,20789.78948900775,784.2577049359152
0.12563166024741207,20890.426478823534,785.4920272496672
0.12621213145225474,20986.03068923104,780.1672906297653
0.12679528467864346,21086.07350522863,783.3712443166513
0.12738113231864784,21173.315295213157,775.5337752788461
0.1279696868215941,21262.47118585849,773.7848628504938
0.12856096069432957,21364.655384881848,782.6913913892956
0.1291549665014884,21467.013165015924,782.4119302477731
0.12975171686575876,21564.860931751853,786.4056652797441
0.1303512244681509,21662.32182748994,777.4787996733289
0.1309535020482667,21758.26597676859,780.6214491192101
0.13155856240457045,21855.05168243242,783.9854393119048
0.1321664183946605,21953.33998296966,779.6580774582187
0.13277708293554297,22047.897230420334,774.4294537066097
0.13339056900390586,22151.527753302937,774.4318209105298
0.134006889636395,22252.96774156047,779.8536018307681
0.13462605792989105,22353.979192259132,784.8109017080001
0.13524808704178753,22449.636256308386,785.8813829505195
0.135872990190271,22540.24626840403,771.0723370731689
0.1365007806546014,22638.927007576338,761.5161111020932
0.13713147177539448,22733.730460502535,750.4190950103416
0.13776507695490542,22831.87582384666,768.4543544507125
0.13840160965731316,22941.68732494142,778.4431921635546
0.13904108340900703,23056.733841087844,776.5353457089245
0.13968351179887398,23162.242051577196,776.448273820135
0.14032890847858726,23271.75180634419,778.2500500064497
0.1409772871628967,23390.71552286996,779.6707216084478
0.14162866162991988,23503.98283057232,785.3369763544703
0.14228304572143527,23629.356211383554,789.6960839346671
0.1429404533431761,23740.376013650926,787.341933705405
0.143600898465126,23854.893465669775,791.3119616245048
0.1442643951218158,23969.445422520526,787.745908622105
0.14493095741262166,24083.04874897574,791.3552884716155
0.14560059950206494,24187.80824083792,789.1559982581415
0.146273335620113,24295.9889232252,783.1282917867078
0.14694918006248164,24401.782762633833,782.8782526085769
0.14762814719093903,24507.024697597462,775.4558685220279
0.14831025143361043,24616.090451184526,776.9257325221133
0.14899550728528543,24728.200506315385,778.1818825901196
0.14968392930772556,24840.63523781444,778.5332296867973
0.15037553212997376,24962.28478229243,781.1504506188945
0.1510703304486655,25071.33564306326,778.4139476238686
0.15176833902834053,25178.669810922314,782.5368435330153
0.15246957270175737,25286.35603685896,770.4001026310718
0.15317404637020798,25395.153711791136,782.4533680134273
0.15388177500383457,25502.749108324024,783.3653712771963
0.15459277364194776,25617.561936688366,786.8908956817478
0.155307057393346,25732.165804425887,792.2720217045958
0.15602464143663689,25848.205486022558,785.4159174366272
0.1567455410205595,25976.72970186102,784.0514174483948
0.1574697714643086,26105.00855944299,789.3845824887035
0.15819734815786007,26226.69549571831,793.4777823048054
0.1589282865622978,26350.424155784724,797.0549444680718
0.15966260221014258,26461.385865301017,798.3696095360187
0.160400310705682,26567.809821455136,798.8271027781464
0.1611414277253019,26692.9357385739,797.8831631044039
0.16188596901781985,26804.318645028157,804.2138993436649
0.16263395040481923,26917.067411192555,806.9889977213494
0.16338538778098613,27025.719395794866,807.9471538892433
0.16414029711444664,27135.39835223191,811.61310029443
0.1648986944471065,27246.49389128608,815.010101725784
0.16566059589499144,27357.280208100485,835.3840734935416
0.16642601764859036,27472.362366229423,844.3283469936645
0.16719497597319893,27584.932844749077,858.0206017317845
0.16796748720926533,27699.05062459378,876.8937938943126
0.16874356777273758,27820.60169888285,885.544561365066
0.16952323415541204,27951.212528368,887.318420398351
0.17030650292528443,28080.096111511724,892.6721557098973
0.17109339072690144,28207.67689420478,895.0713953631359
0.17188391428171457,28328.306684629795,906.4272798398099
0.1726780903884356,28460.03409984579,911.22090151235
0.17347593592339317,28583.367070915876,899.7232456758022
0.1742774678408919,28713.12838893449,901.0950991117237
0.1750827031735724,28841.527085240912,901.3013121636816
0.17589165903277326,28948.95007323818,916.8575290407756
0.17670435260889467,29067.131396430537,892.2165432373613
0.1775208011717635,29196.350952659464,892.0084619579646
0.1783410220710008,29324.48463997467,897.8183693900355
0.17916503273639003,29432.6098693738,890.7314242834495
0.17999285067824763,29554.533635345928,875.7302738548666
0.18082449348779517,29677.514064977917,870.251058368212
0.18165997883753277,29817.25071071807,858.3430396075119
0.18249932448161524,29955.04468923006,857.1440903990209
0.18334254825622898,30082.137031602284,867.0947782091523
0.1841896680799711,30229.057236654993,878.0210821596851
0.18504070195423022,30377.13668352222,873.8472442089198
0.18589566796356874,30518.258531636755,879.6036382005215
0.1867545842761076,30654.720074111578,873.19964922033
0.18761746914391206,30798.40644954504,892.0170648628693
0.18848434090337954,30938.86346314276,898.1467658316907
0.18935521797562951,31087.08422643558,900.174763474833
0.19023011886689448,31235.654692118318,900.0829965745339
0.1911090621689138,31391.84211704026,907.2505840215945
0.19199206655932838,31546.13303704613,922.9293270746772
0.19287915080207776,31710.699034858913,932.2335855813376
0.1937703337477989,31873.931586699524,934.9339358391452
0.19466563433422623,32021.443822034053,951.8619096573467
0.19556507158659492,32177.799379107724,955.6163213816859
0.19646866461804455,32328.96292948033,958.3625034650948
0.19737643263002555,32479.881078744504,966.6306924442638
0.19828839491270714,32624.635899528956,986.5598129736222
0.19920457084538704,32762.74940261037,997.8246985350341
0.2001249798969037,32906.89758998775,1002.5344699449704
