program,search time,probability of the program,cumulative probability
(SCANL1[*] (SCANL1[MIN] (FILTER[>0] var0))),1.152903483933187,2.3187956572441937e-08,0.44785228832123336
(SCANL1[*] (SCANL1[MIN] (FILTER[%2==0] var0))),1.1529040359328064,1.221884008744573e-07,0.44785241050963426
(SCANL1[*] (SCANL1[MIN] (FILTER[%2==1] var0))),1.1529046619325527,2.1091527650176104e-09,0.447852412618787
(SCANL1[*] (SCANL1[MIN] (MAP[+1] var0))),1.1529052889327431,6.673834835352555e-09,0.4478524192926218
(SCANL1[*] (SCANL1[MIN] (MAP[-1] var0))),1.1529059259319183,7.107327926857523e-07,0.4478531300254145
(SCANL1[*] (SCANL1[MIN] (MAP[*2] var0))),1.1529065479317069,8.477176981619565e-07,0.44785397774311264
(SCANL1[*] (SCANL1[MIN] (MAP[/2] var0))),1.1529074969312205,1.6047885166897929e-06,0.4478555825316293
(SCANL1[*] (SCANL1[MIN] (MAP[*(-1)] var0))),1.1529080979307764,8.377214635070587e-07,0.44785642025309286
(SCANL1[*] (SCANL1[MIN] (MAP[**2] var0))),1.1529086499303958,5.300344030065092e-07,0.44785695028749584
(SCANL1[*] (SCANL1[MIN] (MAP[*3] var0))),1.1529092909295287,9.256116746767455e-10,0.44785695121310753
(SCANL1[*] (SCANL1[MIN] (MAP[/3] var0))),1.1529100189291057,1.3789341607400246e-08,0.44785696500244915
(SCANL1[*] (SCANL1[MIN] (MAP[*4] var0))),1.1529106089292327,1.0278990673131367e-06,0.44785799290151646
(SCANL1[*] (SCANL1[MIN] (MAP[/4] var0))),1.1529112659281964,3.024899719961149e-06,0.44786101780123644
(SCANL1[*] (SCANL1[MIN] (SCANL1[+] var0))),1.1529203409281763,1.687765387092531e-09,0.4478610194890018
(SCANL1[*] (SCANL1[MIN] (SCANL1[-] var0))),1.1529210219268862,4.4338534655934506e-10,0.44786101993238714
(SCANL1[*] (SCANL1[MIN] (SCANL1[*] var0))),1.1529215699283668,1.3066334694327801e-08,0.4478610329987218
(SCANL1[*] (SCANL1[MIN] (SCANL1[MIN] var0))),1.1529223489287688,1.337568941174458e-08,0.4478610463744112
(SCANL1[*] (SCANL1[MIN] (SCANL1[MAX] var0))),1.1529230499290861,2.8581035606081896e-08,0.4478610749554468
(SCANL1[*] (SCANL1[*] (SORT var0))),1.1529236139285786,0.00017791251614947902,0.44803898747159626
(SCANL1[*] (SCANL1[*] (REVERSE var0))),1.1529242999276903,9.518560140987682e-08,0.44803908265719766
(SCANL1[*] (SCANL1[*] (FILTER[<0] var0))),1.152925025928198,1.5140646682597112e-07,0.44803923406366447
(SCANL1[*] (SCANL1[*] (FILTER[>0] var0))),1.1529256309295306,1.5527373354581428e-05,0.44805476143701906
(SCANL1[*] (SCANL1[*] (FILTER[%2==0] var0))),1.1529262209296576,9.536337583881771e-08,0.4480548568003949
(SCANL1[*] (SCANL1[*] (FILTER[%2==1] var0))),1.152926916929573,8.646919262509115e-05,0.44814132599302003
(SCANL1[*] (SCANL1[*] (MAP[+1] var0))),1.152927517929129,2.4081379644351275e-06,0.44814373413098446
(SCANL1[*] (SCANL1[*] (MAP[-1] var0))),1.1529300399306521,1.4124722301444725e-08,0.44814374825570674
(SCANL1[*] (SCANL1[*] (MAP[*2] var0))),1.1529312029306311,5.685016771290755e-07,0.44814431675738386
(SCANL1[*] (SCANL1[*] (MAP[/2] var0))),1.1529317599306523,1.1391830733834292e-07,0.4481444306756912
(SCANL1[*] (SCANL1[*] (MAP[*(-1)] var0))),1.1529324959319638,7.092261922230037e-05,0.4482153532949135
(SCANL1[*] (SCANL1[*] (MAP[**2] var0))),1.1529331779329368,1.6697928288715745e-05,0.44823205122320225
(SCANL1[*] (SCANL1[*] (MAP[*3] var0))),1.1529337019328523,1.301834874969242e-07,0.44823218140668974
(SCANL1[*] (SCANL1[*] (MAP[/3] var0))),1.1529342539324716,0.00016647774759296545,0.44839865915428273
(SCANL1[*] (SCANL1[*] (MAP[*4] var0))),1.1529347669329582,0.0001486442460354027,0.4485473034003181
(SCANL1[*] (SCANL1[*] (MAP[/4] var0))),1.1529353519326833,1.305245335573098e-06,0.4485486086456537
(SCANL1[*] (SCANL1[*] (SCANL1[+] var0))),1.1529439439327689,1.5054818117286098e-08,0.4485486237004718
(SCANL1[*] (SCANL1[*] (SCANL1[-] var0))),1.1529446749336785,2.0081698339228194e-05,0.44856870539881105
(SCANL1[*] (SCANL1[*] (SCANL1[*] var0))),1.1529452749346092,5.019534060476402e-06,0.4485737249328715
(SCANL1[*] (SCANL1[*] (SCANL1[MIN] var0))),1.1529459089342708,6.483446264155676e-06,0.44858020837913565
(SCANL1[*] (SCANL1[*] (SCANL1[MAX] var0))),1.1529465989333403,1.6923992249324492e-07,0.44858037761905817
(SCANL1[*] (SCANL1[-] (SORT var0))),1.1529473409318598,9.652316983123414e-08,0.448580474142228
(SCANL1[*] (SCANL1[-] (REVERSE var0))),1.1529479569326213,2.50341242281218e-09,0.44858047664564044
(SCANL1[*] (SCANL1[-] (FILTER[<0] var0))),1.1529485429327906,3.789391797149445e-09,0.44858048043503224
(SCANL1[*] (SCANL1[-] (FILTER[>0] var0))),1.1529491169312678,5.346744935015879e-10,0.4485804809697067
(SCANL1[*] (SCANL1[-] (FILTER[%2==0] var0))),1.1529497919309506,3.354990540134666e-11,0.4485804810032566
(SCANL1[*] (SCANL1[-] (FILTER[%2==1] var0))),1.1529504389309295,5.0646801588737884e-09,0.44858048606793677
(SCANL1[*] (SCANL1[-] (MAP[+1] var0))),1.1529509889314795,3.763798763681334e-07,0.44858086244781314
(SCANL1[*] (SCANL1[-] (MAP[-1] var0))),1.1529515459315007,1.2840729334168487e-10,0.44858086257622043
(SCANL1[*] (SCANL1[-] (MAP[*2] var0))),1.152952206932241,2.9277201830036584e-11,0.4485808626054976
(SCANL1[*] (SCANL1[-] (MAP[/2] var0))),1.1529528039318393,1.409967582628927e-11,0.4485808626195973
(SCANL1[*] (SCANL1[-] (MAP[*(-1)] var0))),1.1529534619312471,9.252175752548711e-10,0.44858086354481486
(SCANL1[*] (SCANL1[-] (MAP[**2] var0))),1.1529542259322625,6.634023171949751e-09,0.448580870178838
(SCANL1[*] (SCANL1[-] (MAP[*3] var0))),1.1529547859336162,3.855606522119015e-09,0.4485808740344445
(SCANL1[*] (SCANL1[-] (MAP[/3] var0))),1.152955523932178,1.3844635063925627e-08,0.44858088787907957
(SCANL1[*] (SCANL1[-] (MAP[*4] var0))),1.1529562159321358,1.1117285839569976e-10,0.4485808879902524
(SCANL1[*] (SCANL1[-] (MAP[/4] var0))),1.1529573369316495,2.8805076479676927e-10,0.44858088827830317
(SCANL1[*] (SCANL1[-] (SCANL1[+] var0))),1.1529693129305087,2.166959887873664e-08,0.44858090994790206
(SCANL1[*] (SCANL1[-] (SCANL1[-] var0))),1.1529700749306357,4.5911635271820775e-08,0.44858095585953733
(SCANL1[*] (SCANL1[-] (SCANL1[*] var0))),1.1529708229300013,1.6356450263201328e-09,0.44858095749518234
(SCANL1[*] (SCANL1[-] (SCANL1[MIN] var0))),1.152971474930382,6.785423188751874e-08,0.44858102534941424
(SCANL1[*] (SCANL1[-] (SCANL1[MAX] var0))),1.1529722289305937,1.272402256499726e-07,0.4485811525896399
(SCANL1[*] (SCANL1[+] (SORT var0))),1.1529731309310591,2.73432707905083e-09,0.448581155323967
(SCANL1[*] (SCANL1[+] (REVERSE var0))),1.1529739809302555,2.186975504782474e-06,0.4485833422994718
(SCANL1[*] (SCANL1[+] (FILTER[<0] var0))),1.152974710930721,2.4454092529659746e-06,0.44858578770872476
(SCANL1[*] (SCANL1[+] (FILTER[>0] var0))),1.1529753859304037,4.5869435318959e-09,0.4485857922956683
(SCANL1[*] (SCANL1[+] (FILTER[%2==0] var0))),1.152976017930996,1.5479615066252942e-08,0.4485858077752834
(SCANL1[*] (SCANL1[+] (FILTER[%2==1] var0))),1.1529767009324132,1.2713148361672605e-06,0.4485870790901196
(SCANL1[*] (SCANL1[+] (MAP[+1] var0))),1.1529773109323287,2.1006478185331953e-09,0.4485870811907674
(SCANL1[*] (SCANL1[+] (MAP[-1] var0))),1.1529779169322865,4.711829561006728e-08,0.448587128309063
(SCANL1[*] (SCANL1[+] (MAP[*2] var0))),1.1529785279308271,1.0199578224657138e-09,0.44858712932902084
(SCANL1[*] (SCANL1[+] (MAP[/2] var0))),1.1529791769316944,6.638416331020654e-08,0.4485871957131842
(SCANL1[*] (SCANL1[+] (MAP[*(-1)] var0))),1.1529803199318849,5.2152033102060724e-08,0.44858724786521725
(SCANL1[*] (SCANL1[+] (MAP[**2] var0))),1.1529809409312293,2.2484608551796074e-07,0.4485874727113028
(SCANL1[*] (SCANL1[+] (MAP[*3] var0))),1.1529815719313774,1.3102812017319742e-07,0.44858760373942297
(SCANL1[*] (SCANL1[+] (MAP[/3] var0))),1.1529823519304045,1.4091297865380909e-08,0.4485876178307208
(SCANL1[*] (SCANL1[+] (MAP[*4] var0))),1.152982972929749,4.5405014771409066e-10,0.44858761828477095
(SCANL1[*] (SCANL1[+] (MAP[/4] var0))),1.1529836709305528,2.6344570726395393e-07,0.4485878817304782
(SCANL1[*] (SCANL1[+] (SCANL1[+] var0))),1.1529923169291578,1.7628630055564266e-08,0.44858789935910826
(SCANL1[*] (SCANL1[+] (SCANL1[-] var0))),1.1529931039276562,7.061650939335713e-07,0.4485886055242022
(SCANL1[*] (SCANL1[+] (SCANL1[*] var0))),1.1529936899260065,9.927025769437212e-12,0.4485886055341292
(SCANL1[*] (SCANL1[+] (SCANL1[MIN] var0))),1.1529943139248644,1.5211821282089622e-08,0.4485886207459505
(SCANL1[*] (SCANL1[+] (SCANL1[MAX] var0))),1.152994906924505,9.992968287503961e-06,0.44859861371423804
(SCANL1[*] (ZIPWITH[MAX] var0 var0)),1.1530328329245094,4.418834482982676e-12,0.4485986137186569
(SCANL1[*] (ZIPWITH[MIN] var0 var0)),1.1537026199239335,2.0812637390863327e-09,0.4485986157999206
(SCANL1[*] (ZIPWITH[*] var0 var0)),1.1548836089241377,6.324010184324873e-10,0.44859861643232163
(SCANL1[*] (ZIPWITH[-] var0 var0)),1.1556205379238236,1.4727188434412458e-07,0.448598763704206
(SCANL1[*] (ZIPWITH[+] var0 var0)),1.1563468949243543,9.292031199280343e-09,0.4485987729962372
(SCANL1[*] (MAP[/4] (SORT var0))),1.1571777489243686,1.9996291320272138e-07,0.4485989729591504
(SCANL1[*] (MAP[/4] (REVERSE var0))),1.157178724923142,5.766848805664068e-09,0.44859897872599924
(SCANL1[*] (MAP[/4] (FILTER[<0] var0))),1.1571793919229094,4.619731875945994e-11,0.44859897877219657
(SCANL1[*] (MAP[/4] (FILTER[>0] var0))),1.1571800589226768,4.5221552259048345e-10,0.4485989792244121
(SCANL1[*] (MAP[/4] (FILTER[%2==0] var0))),1.157180632922973,1.40779500722662e-09,0.4485989806322071
(SCANL1[*] (MAP[/4] (FILTER[%2==1] var0))),1.157181296923227,6.722943184998718e-11,0.44859898069943654
(SCANL1[*] (MAP[/4] (MAP[+1] var0))),1.1571818289230578,2.361817603106876e-10,0.4485989809356183
(SCANL1[*] (MAP[/4] (MAP[-1] var0))),1.1571824119237135,9.574500275794666e-09,0.44859899051011853
(SCANL1[*] (MAP[/4] (MAP[*2] var0))),1.1571829169242847,2.356962338105775e-09,0.4485989928670809
(SCANL1[*] (MAP[/4] (MAP[/2] var0))),1.1571834439255326,1.0046439473748456e-10,0.4485989929675453
(SCANL1[*] (MAP[/4] (MAP[*(-1)] var0))),1.1571839809257654,1.1571878638513402e-08,0.4485990045394239
(SCANL1[*] (MAP[/4] (MAP[**2] var0))),1.1571844979243906,5.41109876914979e-08,0.4485990586504116
(SCANL1[*] (MAP[/4] (MAP[*3] var0))),1.1571850859254482,1.1829735761230116e-09,0.44859905983338516
(SCANL1[*] (MAP[/4] (MAP[/3] var0))),1.157185548925554,4.134074768920351e-09,0.4485990639674599
(SCANL1[*] (MAP[/4] (MAP[*4] var0))),1.1571861549255118,4.6516836214956646e-08,0.4485991104842961
(SCANL1[*] (MAP[/4] (MAP[/4] var0))),1.1571867489237775,4.880195191575929e-08,0.44859915928624805
(SCANL1[*] (MAP[/4] (SCANL1[+] var0))),1.1571961009231018,1.2357267774826108e-07,0.4485992828589258
(SCANL1[*] (MAP[/4] (SCANL1[-] var0))),1.1571967699237575,3.090395025052818e-11,0.44859928288982975
(SCANL1[*] (MAP[/4] (SCANL1[*] var0))),1.1571974249236519,2.785030860738982e-08,0.44859931074013837
(SCANL1[*] (MAP[/4] (SCANL1[MIN] var0))),1.1571980489243288,6.527480246434433e-12,0.44859931074666587
(SCANL1[*] (MAP[/4] (SCANL1[MAX] var0))),1.1571987759234617,3.386823882551114e-10,0.4485993110853483
(SCANL1[*] (MAP[*4] (SORT var0))),1.157199436924202,2.570436901981719e-09,0.4485993136557852
(SCANL1[*] (MAP[*4] (REVERSE var0))),1.1572000639243925,2.4545717418183113e-07,0.4485995591129594
(SCANL1[*] (MAP[*4] (FILTER[<0] var0))),1.1572008079238003,1.1711925353730748e-08,0.4485995708248848
(SCANL1[*] (MAP[*4] (FILTER[>0] var0))),1.157201607924435,9.890838370292932e-09,0.44859958071572315
(SCANL1[*] (MAP[*4] (FILTER[%2==0] var0))),1.1572023769240332,9.928636536612494e-06,0.44860950935225974
(SCANL1[*] (MAP[*4] (FILTER[%2==1] var0))),1.1572031429241179,1.5888611221569016e-06,0.4486110982133819
(SCANL1[*] (MAP[*4] (MAP[+1] var0))),1.1572038349240756,1.1259201105001401e-07,0.44861121080539296
(SCANL1[*] (MAP[*4] (MAP[-1] var0))),1.1572045409247949,1.845351475544534e-07,0.4486113953405405
(SCANL1[*] (MAP[*4] (MAP[*2] var0))),1.1572052999235893,6.094832949028409e-06,0.44861749017348956
(SCANL1[*] (MAP[*4] (MAP[/2] var0))),1.1572060019243509,2.344500626862958e-10,0.44861749040793963
(SCANL1[*] (MAP[*4] (MAP[*(-1)] var0))),1.1572066029239068,3.590820292061851e-08,0.44861752631614255
(SCANL1[*] (MAP[*4] (MAP[**2] var0))),1.1572072449234838,1.0089301010387033e-08,0.44861753640544355
(SCANL1[*] (MAP[*4] (MAP[*3] var0))),1.1572079299221514,5.769610949387199e-09,0.4486175421750545
(SCANL1[*] (MAP[*4] (MAP[/3] var0))),1.157208580922088,1.9796870850089028e-07,0.448617740143763
(SCANL1[*] (MAP[*4] (MAP[*4] var0))),1.1572092329224688,1.7036218939817002e-06,0.448619443765657
(SCANL1[*] (MAP[*4] (MAP[/4] var0))),1.1572100279227016,9.277198524486441e-07,0.44862037148550943
(SCANL1[*] (MAP[*4] (SCANL1[+] var0))),1.157221723922703,3.616959461868151e-06,0.4486239884449713
(SCANL1[*] (MAP[*4] (SCANL1[-] var0))),1.1572249969231052,1.3211210925392083e-05,0.4486371996558967
(SCANL1[*] (MAP[*4] (SCANL1[*] var0))),1.1572266089242476,2.0873660015960147e-05,0.4486580733159127
(SCANL1[*] (MAP[*4] (SCANL1[MIN] var0))),1.157227224925009,2.9651015814666245e-05,0.4486877243317273
(SCANL1[*] (MAP[*4] (SCANL1[MAX] var0))),1.15722789492429,8.376704748543386e-07,0.4486885620022022
(SCANL1[*] (MAP[/3] (SORT var0))),1.1572287699236767,1.0151891550906605e-10,0.4486885621037211
(SCANL1[*] (MAP[/3] (REVERSE var0))),1.157229406922852,1.4137530848220487e-08,0.44868857624125197
(SCANL1[*] (MAP[/3] (FILTER[<0] var0))),1.1572300409225136,6.4381631958677e-08,0.44868864062288394
(SCANL1[*] (MAP[/3] (FILTER[>0] var0))),1.1572306079233385,5.7902427603973546e-08,0.44868869852531157
(SCANL1[*] (MAP[/3] (FILTER[%2==0] var0))),1.1572314019231271,7.87591801978375e-08,0.44868877728449175
(SCANL1[*] (MAP[/3] (FILTER[%2==1] var0))),1.157232157922408,4.289196098870519e-08,0.44868882017645273
(SCANL1[*] (MAP[/3] (MAP[+1] var0))),1.157232873922112,6.81137438308099e-09,0.44868882698782714
(SCANL1[*] (MAP[/3] (MAP[-1] var0))),1.1572336959234235,2.8839417396113915e-09,0.4486888298717689
(SCANL1[*] (MAP[/3] (MAP[*2] var0))),1.1572343509233178,8.646364489595348e-11,0.44868882995823256
(SCANL1[*] (MAP[/3] (MAP[/2] var0))),1.157235096921795,1.9319211133689998e-10,0.4486888301514247
(SCANL1[*] (MAP[/3] (MAP[*(-1)] var0))),1.157235772921922,8.891690777479603e-08,0.44868891906833247
(SCANL1[*] (MAP[/3] (MAP[**2] var0))),1.1572363499217317,2.586326432079266e-07,0.44868917770097566
(SCANL1[*] (MAP[/3] (MAP[*3] var0))),1.1572369609220914,1.453864648884111e-10,0.44868917784636214
(SCANL1[*] (MAP[/3] (MAP[/3] var0))),1.1572376049207378,8.073457181157166e-09,0.4486891859198193
(SCANL1[*] (MAP[/3] (MAP[*4] var0))),1.1572381689202302,2.5234272836541784e-09,0.4486891884432466
(SCANL1[*] (MAP[/3] (MAP[/4] var0))),1.1572388429194689,3.959583988451993e-07,0.44868958440164547
(SCANL1[*] (MAP[/3] (SCANL1[+] var0))),1.1572476539186027,5.315987099155225e-10,0.4486895849332442
(SCANL1[*] (MAP[/3] (SCANL1[-] var0))),1.1572485909182433,2.9757703124304983e-10,0.4486895852308212
(SCANL1[*] (MAP[/3] (SCANL1[*] var0))),1.1572493869171012,1.0556209392536544e-07,0.4486896907929151
(SCANL1[*] (MAP[/3] (SCANL1[MIN] var0))),1.1572501739174186,4.969770896852501e-09,0.44868969576268597
(SCANL1[*] (MAP[/3] (SCANL1[MAX] var0))),1.1572508319186454,4.33140401117767e-08,0.4486897390767261
(SCANL1[*] (MAP[*3] (SORT var0))),1.157251608918159,1.4588029309259052e-06,0.448691197879657
(SCANL1[*] (MAP[*3] (REVERSE var0))),1.1572523969189206,2.2804836536681083e-07,0.44869142592802236
(SCANL1[*] (MAP[*3] (FILTER[<0] var0))),1.1572531519177574,2.609568765202913e-06,0.44869403549678755
(SCANL1[*] (MAP[*3] (FILTER[>0] var0))),1.1572538919190265,4.878889206868416e-07,0.44869452338570825
(SCANL1[*] (MAP[*3] (FILTER[%2==0] var0))),1.1572545759190689,1.0296571040481976e-06,0.4486955530428123
(SCANL1[*] (MAP[*3] (FILTER[%2==1] var0))),1.1572552829184133,3.290290376518825e-05,0.44872845594657745
(SCANL1[*] (MAP[*3] (MAP[+1] var0))),1.157256334918202,1.1822749894560043e-06,0.4487296382215669
(SCANL1[*] (MAP[*3] (MAP[-1] var0))),1.1572569729178213,2.426474893114904e-06,0.44873206469646004
(SCANL1[*] (MAP[*3] (MAP[*2] var0))),1.1572575579175464,1.698805239586204e-05,0.4487490527488559
(SCANL1[*] (MAP[*3] (MAP[/2] var0))),1.157258156918033,6.465813968187819e-06,0.4487555185628241
(SCANL1[*] (MAP[*3] (MAP[*(-1)] var0))),1.1572588229173562,1.4737842429082134e-07,0.4487556659412484
(SCANL1[*] (MAP[*3] (MAP[**2] var0))),1.1572593979180965,6.842671197161262e-05,0.44882409265322
(SCANL1[*] (MAP[*3] (MAP[*3] var0))),1.1572600279196195,0.0001555691688499955,0.44897966182207
(SCANL1[*] (MAP[*3] (MAP[/3] var0))),1.1572607139187312,7.125455386361497e-05,0.44905091637593364
(SCANL1[*] (MAP[*3] (MAP[*4] var0))),1.1572613219195773,2.3566203537339107e-05,0.44907448257947097
(SCANL1[*] (MAP[*3] (MAP[/4] var0))),1.1572620389197255,5.59675451310624e-06,0.4490800793339841
(SCANL1[*] (MAP[*3] (SCANL1[+] var0))),1.1572712049201073,3.818173705927374e-07,0.4490804611513547
(SCANL1[*] (MAP[*3] (SCANL1[-] var0))),1.157272068920065,6.317677301973428e-07,0.4490810929190849
(SCANL1[*] (MAP[*3] (SCANL1[*] var0))),1.1572727249204036,5.0043828012991724e-05,0.44913113674709787
(SCANL1[*] (MAP[*3] (SCANL1[MIN] var0))),1.157273678920319,0.0006817632022883268,0.44981289994938617
(SCANL1[*] (MAP[*3] (SCANL1[MAX] var0))),1.1572743789201922,3.303435897358933e-05,0.4498459343083598
(SCANL1[*] (MAP[**2] (SORT var0))),1.1572751809217152,1.086574864197818e-07,0.4498460429658462
(SCANL1[*] (MAP[**2] (REVERSE var0))),1.1572775879212713,5.148242288060705e-09,0.44984604811408846
(SCANL1[*] (MAP[**2] (FILTER[<0] var0))),1.1572782069215464,3.454174324178435e-06,0.44984950228841264
(SCANL1[*] (MAP[**2] (FILTER[>0] var0))),1.1572788319208485,1.0566868422690193e-06,0.4498505589752549
(SCANL1[*] (MAP[**2] (FILTER[%2==0] var0))),1.1572794179210177,2.9050885797899894e-07,0.44985084948411286
(SCANL1[*] (MAP[**2] (FILTER[%2==1] var0))),1.1572799759196641,2.968793151004404e-08,0.44985087917204436
(SCANL1[*] (MAP[**2] (MAP[+1] var0))),1.1572807799202565,6.362643030719172e-09,0.4498508855346874
(SCANL1[*] (MAP[**2] (MAP[-1] var0))),1.1572813339207642,1.6646654866414795e-06,0.449852550200174
(SCANL1[*] (MAP[**2] (MAP[*2] var0))),1.1572818809218006,3.46900779812711e-05,0.4498872402781553
(SCANL1[*] (MAP[**2] (MAP[/2] var0))),1.1572825259208912,8.644001038355909e-07,0.4498881046782591
(SCANL1[*] (MAP[**2] (MAP[*(-1)] var0))),1.1572831229223084,1.5062318937448988e-08,0.4498881197405781
(SCANL1[*] (MAP[**2] (MAP[**2] var0))),1.1572837539224565,5.543232650409929e-07,0.44988867406384314
(SCANL1[*] (MAP[**2] (MAP[*3] var0))),1.1572843609228585,1.1743640428318416e-07,0.4498887915002474
(SCANL1[*] (MAP[**2] (MAP[/3] var0))),1.1572849839230912,1.5245602008524644e-05,0.44990403710225596
(SCANL1[*] (MAP[**2] (MAP[*4] var0))),1.1572855979229644,8.931381648869346e-06,0.44991296848390483
(SCANL1[*] (MAP[**2] (MAP[/4] var0))),1.1572862249231548,2.0348159083343273e-08,0.44991298883206393
(SCANL1[*] (MAP[**2] (SCANL1[+] var0))),1.1572952889237058,3.418554530970483e-08,0.4499130230176092
(SCANL1[*] (MAP[**2] (SCANL1[-] var0))),1.1572963399248692,2.648382792413624e-09,0.449913025665992
(SCANL1[*] (MAP[**2] (SCANL1[*] var0))),1.15729699192525,5.314496273434858e-05,0.44996617062872635
(SCANL1[*] (MAP[**2] (SCANL1[MIN] var0))),1.1572976799252501,1.6162822510536933e-05,0.4499823334512369
(SCANL1[*] (MAP[**2] (SCANL1[MAX] var0))),1.157298308926329,4.876898808021031e-07,0.4499828211411177
(SCANL1[*] (MAP[*(-1)] (SORT var0))),1.1572990439253772,9.672235520291422e-09,0.4499828308133532
(SCANL1[*] (MAP[*(-1)] (REVERSE var0))),1.157299798924214,2.699421585664338e-10,0.4499828310832954
(SCANL1[*] (MAP[*(-1)] (FILTER[<0] var0))),1.1573005049249332,4.990344893293522e-07,0.44998333011778474
(SCANL1[*] (MAP[*(-1)] (FILTER[>0] var0))),1.157301311925039,2.986024365675368e-08,0.4499833599780284
(SCANL1[*] (MAP[*(-1)] (FILTER[%2==0] var0))),1.157301987923347,3.1853604470538695e-08,0.4499833918316329
(SCANL1[*] (MAP[*(-1)] (FILTER[%2==1] var0))),1.1573026509231568,2.036006015503162e-09,0.4499833938676389
(SCANL1[*] (MAP[*(-1)] (MAP[+1] var0))),1.157303236923326,7.644145559520884e-10,0.44998339463205345
(SCANL1[*] (MAP[*(-1)] (MAP[-1] var0))),1.1573039089234953,2.158782304973735e-09,0.44998339679083577
(SCANL1[*] (MAP[*(-1)] (MAP[*2] var0))),1.157304605922036,3.735856390608829e-08,0.4499834341493997
(SCANL1[*] (MAP[*(-1)] (MAP[/2] var0))),1.1573053129231994,3.450645925379739e-08,0.4499834686558589
(SCANL1[*] (MAP[*(-1)] (MAP[*(-1)] var0))),1.1573059599231783,3.317116702098193e-08,0.44998350182702596
(SCANL1[*] (MAP[*(-1)] (MAP[**2] var0))),1.1573066259243205,7.522694736861622e-09,0.4499835093497207
(SCANL1[*] (MAP[*(-1)] (MAP[*3] var0))),1.15730726392394,3.998967295901936e-07,0.44998390924645026
(SCANL1[*] (MAP[*(-1)] (MAP[/3] var0))),1.1573079529243842,5.742637022998629e-07,0.4499844835101526
(SCANL1[*] (MAP[*(-1)] (MAP[*4] var0))),1.157308684923919,2.3281265348052624e-08,0.44998450679141794
(SCANL1[*] (MAP[*(-1)] (MAP[/4] var0))),1.1573093739243632,3.1474114557313485e-08,0.4499845382655325
(SCANL1[*] (MAP[*(-1)] (SCANL1[+] var0))),1.1573183199234336,2.6675024652348274e-07,0.449984805015779
